Frame,Visibility,X,Y
5567,-1,1267,179
5568,-1,1254,189
5569,-1,1253,210
5570,-1,1243,225
5571,-1,1256,267
5572,-1,1260,292
5573,-1,1253,270
5574,-1,1219,249
5575,-1,1216,225
5576,-1,1219,200
5577,-1,1228,181
5578,-1,1226,162
5579,-1,1226,145
5580,-1,1226,138
5581,-1,1224,127
5582,-1,1228,119
5583,-1,1241,107
5584,-1,1246,101
5585,-1,1256,85
5586,-1,1243,78
5587,-1,1249,69
5588,-1,1254,62
5589,-1,1258,59
5590,-1,1264,53
5591,-1,1269,53
5592,-1,1275,47
5593,-1,1279,46
5594,-1,1288,46
5595,-1,1290,44
5596,-1,1299,43
5597,-1,1303,43
5598,-1,1309,46
5599,-1,1316,46
5600,-1,1320,49
5601,-1,1329,53
5602,-1,1335,55
5603,-1,1341,61
5604,-1,1348,69
5605,-1,1352,72
5606,-1,1361,83
5607,-1,266,336
5608,-1,270,339
5609,-1,270,340
5610,-1,266,344
5611,-1,1029,232
5612,-1,1262,184
5613,-1,1399,162
5614,-1,1414,172
5615,-1,1424,196
5616,-1,1424,202
5617,-1,1424,182
5618,-1,1414,218
5619,-1,1396,226
5620,-1,1416,242
5621,-1,1420,245
5622,-1,1425,260
5623,-1,1427,272
5624,-1,1423,282
5625,-1,1414,293
5626,-1,1410,305
5627,-1,1404,315
5628,-1,1397,324
5629,-1,1397,312
5630,-1,1395,301
5631,-1,1395,293
5632,-1,1395,286
5633,-1,1395,278
5634,-1,1395,272
5635,-1,1386,268
5636,-1,1380,267
5637,-1,1349,244
5638,-1,1292,259
5639,-1,1232,296
5640,-1,1171,350
5641,-1,1134,333
5642,-1,1075,318
5643,-1,981,279
5644,-1,915,268
5645,-1,915,268
5646,-1,915,268
5647,-1,915,268
5648,-1,915,268
5649,-1,915,268
5650,-1,915,268
5651,-1,915,268
5652,-1,915,268
5653,-1,915,268
5654,-1,915,268
5655,-1,915,268
5656,-1,915,268
5657,-1,915,268
5658,-1,915,268
5659,-1,915,268
5660,-1,915,268
5661,-1,915,268
5662,-1,915,268
5663,-1,915,268
5664,-1,915,268
5665,-1,915,268
5666,-1,915,268
5667,-1,915,268
5668,-1,915,268
5669,-1,915,268
5670,-1,915,268
5671,-1,915,268
5672,-1,915,268
5673,-1,915,268
5674,-1,915,268
5675,-1,915,268
5676,-1,915,268
5677,-1,915,268
5678,-1,915,268
5679,-1,915,268
5680,-1,915,268
5681,-1,915,268
5682,-1,915,268
5683,-1,915,268
5684,-1,915,268
5685,-1,915,268
5686,-1,915,268
5687,-1,915,268
5688,-1,915,268
5689,-1,915,268
5690,-1,915,268
5691,-1,915,268
5692,-1,915,268
5693,-1,915,268
5694,-1,915,268
5695,-1,915,268
5696,-1,915,268
5697,-1,915,268
5698,-1,915,268
5699,-1,915,268
5700,-1,915,268
5701,-1,915,268
5702,-1,915,268
5703,-1,1022,202
5704,-1,1189,255
5705,-1,1298,229
5706,-1,1311,198
5707,-1,1294,189
5708,-1,1390,155
5709,-1,1460,200
5710,-1,1500,194
5711,-1,1532,212
5712,-1,1545,234
5713,-1,1545,237
5714,-1,1541,235
5715,-1,1532,243
5716,-1,1546,245
5717,-1,1538,242
5718,-1,1545,240
5719,-1,1545,240
5720,-1,1547,240
5721,-1,1547,240
5722,-1,1547,240
5723,-1,1547,240
5724,-1,1547,244
5725,-1,1547,244
5726,-1,1545,244
5727,-1,1539,262
5728,-1,1542,250
5729,-1,1533,237
5730,-1,1534,238
5731,-1,1547,238
5732,-1,1538,238
5733,-1,1541,242
5734,-1,1543,244
5735,-1,1545,247
5736,-1,1545,247
5737,-1,1543,252
5738,-2,0,0
5739,-2,0,0
5740,-2,0,0
5741,-2,0,0
5742,-2,0,0
5743,-2,0,0
5744,-2,0,0
5745,-2,0,0
5746,-2,0,0
5747,-2,0,0
5748,-2,0,0
5749,-2,0,0
5750,-2,0,0
5751,-2,0,0
5752,-2,0,0
5753,-2,0,0
5754,-2,0,0
5755,-2,0,0
5756,-2,0,0
5757,-2,0,0
5758,-2,0,0
5759,-2,0,0
5760,-2,0,0
5761,-2,0,0
5762,-2,0,0
5763,-2,0,0
5764,-2,0,0
5765,-2,0,0
5766,-2,0,0
5767,-2,0,0
5768,-2,0,0
